incident_id,date,country,customer_type,tracking_number,carrier,category,description,status,customer_email,satisfaction_score
TRF-000336,2023-12-02,ES,B2B,TRACK00000336,SEUR,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for SEUR,CLOSED,client336@example.com,3
TRF-000337,2023-12-03,ES,B2B,TRACK00000337,LOCAL_ES,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for LOCAL_ES,CLOSED,client337@example.com,2
TRF-000338,2023-12-04,US,B2C,TRACK00000338,DHL_US,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for DHL_US,CLOSED,client338@example.com,4
TRF-000339,2023-12-05,US,B2C,TRACK00000339,FEDEX,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for FEDEX,CLOSED,client339@example.com,4
TRF-000340,2023-12-06,US,B2B,TRACK00000340,DHL_US,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for DHL_US,CLOSED,client340@example.com,5
TRF-000341,2023-12-07,US,B2C,TRACK00000341,FEDEX,DAMAGE,Closed DAMAGE incident handled for FEDEX,CLOSED,client341@example.com,3
TRF-000342,2023-12-08,ES,B2C,TRACK00000342,DHL_ES,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for DHL_ES,CLOSED,client342@example.com,4
TRF-000343,2023-12-09,US,B2B,TRACK00000343,FEDEX,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for FEDEX,CLOSED,client343@example.com,3
TRF-000344,2023-12-10,US,B2B,TRACK00000344,FEDEX,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for FEDEX,CLOSED,client344@example.com,4
TRF-000345,2023-12-11,US,B2C,TRACK00000345,DHL_US,LOST_PARCEL,Closed LOST_PARCEL incident handled for DHL_US,CLOSED,client345@example.com,2
TRF-000346,2023-12-12,US,B2B,TRACK00000346,UPS,DAMAGE,Closed DAMAGE incident handled for UPS,CLOSED,client346@example.com,4
TRF-000347,2023-12-13,US,B2C,TRACK00000347,DHL_US,DAMAGE,Closed DAMAGE incident handled for DHL_US,CLOSED,client347@example.com,2
TRF-000348,2023-12-14,ES,B2B,TRACK00000348,DHL_ES,LOST_PARCEL,Closed LOST_PARCEL incident handled for DHL_ES,CLOSED,client348@example.com,2
TRF-000349,2023-12-15,ES,B2B,TRACK00000349,MRW,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for MRW,CLOSED,client349@example.com,4
TRF-000350,2023-12-16,ES,B2B,TRACK00000350,LOCAL_ES,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for LOCAL_ES,CLOSED,client350@example.com,4
TRF-000351,2023-12-17,ES,B2C,TRACK00000351,DHL_ES,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for DHL_ES,CLOSED,client351@example.com,2
TRF-000352,2023-12-18,ES,B2C,TRACK00000352,SEUR,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for SEUR,CLOSED,client352@example.com,4
TRF-000353,2023-12-19,ES,B2B,TRACK00000353,LOCAL_ES,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for LOCAL_ES,CLOSED,client353@example.com,3
TRF-000354,2023-12-20,ES,B2B,TRACK00000354,MRW,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for MRW,CLOSED,client354@example.com,3
TRF-000355,2023-12-21,ES,B2B,TRACK00000355,DHL_ES,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for DHL_ES,CLOSED,client355@example.com,4
TRF-000356,2023-12-22,ES,B2B,TRACK00000356,LOCAL_ES,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for LOCAL_ES,CLOSED,client356@example.com,4
TRF-000357,2023-12-23,ES,B2C,TRACK00000357,SEUR,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for SEUR,CLOSED,client357@example.com,2
TRF-000358,2023-12-24,ES,B2C,TRACK00000358,MRW,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for MRW,CLOSED,client358@example.com,3
TRF-000359,2023-12-25,US,B2C,TRACK00000359,DHL_US,DAMAGE,Closed DAMAGE incident handled for DHL_US,CLOSED,client359@example.com,2
TRF-000360,2023-12-26,ES,B2C,TRACK00000360,LOCAL_ES,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for LOCAL_ES,CLOSED,client360@example.com,4
TRF-000361,2023-12-27,ES,B2B,TRACK00000361,SEUR,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for SEUR,CLOSED,client361@example.com,4
TRF-000362,2023-12-28,ES,B2B,TRACK00000362,SEUR,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for SEUR,CLOSED,client362@example.com,4
TRF-000363,2023-12-29,US,B2B,TRACK00000363,FEDEX,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for FEDEX,CLOSED,client363@example.com,3
TRF-000364,2023-12-30,US,B2B,TRACK00000364,DHL_US,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for DHL_US,CLOSED,client364@example.com,3
TRF-000365,2023-12-31,US,B2C,TRACK00000365,FEDEX,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for FEDEX,CLOSED,client365@example.com,4
TRF-000366,2024-01-01,US,B2C,TRACK00000366,UPS,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for UPS,CLOSED,client366@example.com,3
TRF-000367,2024-01-02,US,B2C,TRACK00000367,FEDEX,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for FEDEX,CLOSED,client367@example.com,2
TRF-000368,2024-01-03,ES,B2B,TRACK00000368,MRW,LOST_PARCEL,Closed LOST_PARCEL incident handled for MRW,CLOSED,client368@example.com,4
TRF-000369,2024-01-04,ES,B2C,TRACK00000369,LOCAL_ES,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for LOCAL_ES,CLOSED,client369@example.com,3
TRF-000370,2024-01-05,ES,B2C,TRACK00000370,MRW,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for MRW,CLOSED,client370@example.com,3
TRF-000371,2024-01-06,US,B2C,TRACK00000371,DHL_US,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for DHL_US,CLOSED,client371@example.com,2
TRF-000372,2024-01-07,ES,B2B,TRACK00000372,LOCAL_ES,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for LOCAL_ES,CLOSED,client372@example.com,3
TRF-000373,2024-01-08,ES,B2C,TRACK00000373,DHL_ES,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for DHL_ES,CLOSED,client373@example.com,4
TRF-000374,2024-01-09,ES,B2C,TRACK00000374,DHL_ES,LOST_PARCEL,Closed LOST_PARCEL incident handled for DHL_ES,CLOSED,client374@example.com,3
TRF-000375,2024-01-10,US,B2C,TRACK00000375,UPS,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for UPS,CLOSED,client375@example.com,4
TRF-000376,2024-01-11,US,B2B,TRACK00000376,UPS,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for UPS,CLOSED,client376@example.com,4
TRF-000377,2024-01-12,US,B2C,TRACK00000377,UPS,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for UPS,CLOSED,client377@example.com,3
TRF-000378,2024-01-13,US,B2C,TRACK00000378,DHL_US,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for DHL_US,CLOSED,client378@example.com,3
TRF-000379,2024-01-14,ES,B2B,TRACK00000379,SEUR,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for SEUR,CLOSED,client379@example.com,4
TRF-000380,2024-01-15,ES,B2B,TRACK00000380,LOCAL_ES,LOST_PARCEL,Closed LOST_PARCEL incident handled for LOCAL_ES,CLOSED,client380@example.com,2
TRF-000381,2024-01-16,US,B2C,TRACK00000381,UPS,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for UPS,CLOSED,client381@example.com,4
TRF-000382,2024-01-17,US,B2C,TRACK00000382,UPS,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for UPS,CLOSED,client382@example.com,3
TRF-000383,2024-01-18,ES,B2B,TRACK00000383,MRW,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for MRW,CLOSED,client383@example.com,3
TRF-000384,2024-01-19,ES,B2B,TRACK00000384,LOCAL_ES,LOST_PARCEL,Closed LOST_PARCEL incident handled for LOCAL_ES,CLOSED,client384@example.com,2
TRF-000385,2024-01-20,ES,B2B,TRACK00000385,LOCAL_ES,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for LOCAL_ES,CLOSED,client385@example.com,3
TRF-000386,2024-01-21,US,B2C,TRACK00000386,DHL_US,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for DHL_US,CLOSED,client386@example.com,3
TRF-000387,2024-01-22,US,B2B,TRACK00000387,DHL_US,LOST_PARCEL,Closed LOST_PARCEL incident handled for DHL_US,CLOSED,client387@example.com,2
TRF-000388,2024-01-23,ES,B2B,TRACK00000388,DHL_ES,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for DHL_ES,CLOSED,client388@example.com,3
TRF-000389,2024-01-24,US,B2C,TRACK00000389,FEDEX,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for FEDEX,CLOSED,client389@example.com,4
TRF-000390,2024-01-25,US,B2B,TRACK00000390,FEDEX,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for FEDEX,CLOSED,client390@example.com,3
TRF-000391,2024-01-26,ES,B2B,TRACK00000391,LOCAL_ES,DAMAGE,Closed DAMAGE incident handled for LOCAL_ES,CLOSED,client391@example.com,3
TRF-000392,2024-01-27,US,B2B,TRACK00000392,UPS,LOST_PARCEL,Closed LOST_PARCEL incident handled for UPS,CLOSED,client392@example.com,3
TRF-000393,2024-01-28,US,B2C,TRACK00000393,FEDEX,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for FEDEX,CLOSED,client393@example.com,4
TRF-000394,2024-01-29,ES,B2B,TRACK00000394,DHL_ES,LOST_PARCEL,Closed LOST_PARCEL incident handled for DHL_ES,CLOSED,client394@example.com,2
TRF-000395,2024-01-30,US,B2C,TRACK00000395,DHL_US,DAMAGE,Closed DAMAGE incident handled for DHL_US,CLOSED,client395@example.com,1
TRF-000396,2024-01-31,US,B2B,TRACK00000396,UPS,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for UPS,CLOSED,client396@example.com,4
TRF-000397,2024-02-01,ES,B2C,TRACK00000397,SEUR,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for SEUR,CLOSED,client397@example.com,3
TRF-000398,2024-02-02,ES,B2C,TRACK00000398,DHL_ES,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for DHL_ES,CLOSED,client398@example.com,4
TRF-000399,2024-02-03,US,B2B,TRACK00000399,UPS,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for UPS,CLOSED,client399@example.com,3
TRF-000400,2024-02-04,US,B2B,TRACK00000400,FEDEX,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for FEDEX,CLOSED,client400@example.com,3
TRF-000401,2024-02-05,US,B2C,TRACK00000401,DHL_US,LOST_PARCEL,Closed LOST_PARCEL incident handled for DHL_US,CLOSED,client401@example.com,2
TRF-000402,2024-02-06,US,B2B,TRACK00000402,FEDEX,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for FEDEX,CLOSED,client402@example.com,4
TRF-000403,2024-02-07,US,B2C,TRACK00000403,UPS,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for UPS,CLOSED,client403@example.com,3
TRF-000404,2024-02-08,ES,B2B,TRACK00000404,MRW,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for MRW,CLOSED,client404@example.com,3
TRF-000405,2024-02-09,ES,B2C,TRACK00000405,LOCAL_ES,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for LOCAL_ES,CLOSED,client405@example.com,4
TRF-000406,2024-02-10,ES,B2B,TRACK00000406,LOCAL_ES,LOST_PARCEL,Closed LOST_PARCEL incident handled for LOCAL_ES,CLOSED,client406@example.com,3
TRF-000407,2024-02-11,ES,B2B,TRACK00000407,LOCAL_ES,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for LOCAL_ES,CLOSED,client407@example.com,4
TRF-000408,2024-02-12,US,B2B,TRACK00000408,FEDEX,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for FEDEX,CLOSED,client408@example.com,3
TRF-000409,2024-02-13,US,B2B,TRACK00000409,UPS,DAMAGE,Closed DAMAGE incident handled for UPS,CLOSED,client409@example.com,2
TRF-000410,2024-02-14,US,B2B,TRACK00000410,FEDEX,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for FEDEX,CLOSED,client410@example.com,3
TRF-000411,2024-02-15,ES,B2B,TRACK00000411,LOCAL_ES,LOST_PARCEL,Closed LOST_PARCEL incident handled for LOCAL_ES,CLOSED,client411@example.com,2
TRF-000412,2024-02-16,US,B2B,TRACK00000412,UPS,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for UPS,CLOSED,client412@example.com,3
TRF-000413,2024-02-17,ES,B2B,TRACK00000413,DHL_ES,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for DHL_ES,CLOSED,client413@example.com,3
TRF-000414,2024-02-18,US,B2B,TRACK00000414,DHL_US,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for DHL_US,CLOSED,client414@example.com,3
TRF-000415,2024-02-19,US,B2C,TRACK00000415,UPS,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for UPS,CLOSED,client415@example.com,2
TRF-000416,2024-02-20,US,B2C,TRACK00000416,DHL_US,DAMAGE,Closed DAMAGE incident handled for DHL_US,CLOSED,client416@example.com,3
TRF-000417,2024-02-21,ES,B2C,TRACK00000417,DHL_ES,LOST_PARCEL,Closed LOST_PARCEL incident handled for DHL_ES,CLOSED,client417@example.com,1
TRF-000418,2024-02-22,US,B2B,TRACK00000418,FEDEX,LOST_PARCEL,Closed LOST_PARCEL incident handled for FEDEX,CLOSED,client418@example.com,2
TRF-000419,2024-02-23,US,B2C,TRACK00000419,FEDEX,DAMAGE,Closed DAMAGE incident handled for FEDEX,CLOSED,client419@example.com,2
TRF-000420,2024-02-24,ES,B2B,TRACK00000420,LOCAL_ES,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for LOCAL_ES,CLOSED,client420@example.com,3
TRF-000421,2024-02-25,ES,B2C,TRACK00000421,SEUR,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for SEUR,CLOSED,client421@example.com,4
TRF-000422,2024-02-26,ES,B2B,TRACK00000422,SEUR,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for SEUR,CLOSED,client422@example.com,4
TRF-000423,2024-02-27,ES,B2C,TRACK00000423,LOCAL_ES,LOST_PARCEL,Closed LOST_PARCEL incident handled for LOCAL_ES,CLOSED,client423@example.com,3
TRF-000424,2024-02-28,ES,B2B,TRACK00000424,SEUR,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for SEUR,CLOSED,client424@example.com,3
TRF-000425,2024-02-29,US,B2C,TRACK00000425,DHL_US,DAMAGE,Closed DAMAGE incident handled for DHL_US,CLOSED,client425@example.com,2
TRF-000426,2024-03-01,ES,B2B,TRACK00000426,SEUR,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for SEUR,CLOSED,client426@example.com,4
TRF-000427,2024-03-02,US,B2C,TRACK00000427,FEDEX,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for FEDEX,CLOSED,client427@example.com,3
TRF-000428,2024-03-03,US,B2B,TRACK00000428,UPS,DAMAGE,Closed DAMAGE incident handled for UPS,CLOSED,client428@example.com,3
TRF-000429,2024-03-04,ES,B2B,TRACK00000429,MRW,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for MRW,CLOSED,client429@example.com,4
TRF-000430,2024-03-05,ES,B2B,TRACK00000430,SEUR,DAMAGE,Closed DAMAGE incident handled for SEUR,CLOSED,client430@example.com,2
TRF-000431,2024-03-06,ES,B2B,TRACK00000431,LOCAL_ES,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for LOCAL_ES,CLOSED,client431@example.com,2
TRF-000432,2024-03-07,ES,B2C,TRACK00000432,LOCAL_ES,LOST_PARCEL,Closed LOST_PARCEL incident handled for LOCAL_ES,CLOSED,client432@example.com,2
TRF-000433,2024-03-08,ES,B2C,TRACK00000433,MRW,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for MRW,CLOSED,client433@example.com,4
TRF-000434,2024-03-09,US,B2C,TRACK00000434,DHL_US,DAMAGE,Closed DAMAGE incident handled for DHL_US,CLOSED,client434@example.com,2
TRF-000435,2024-03-10,ES,B2C,TRACK00000435,MRW,DAMAGE,Closed DAMAGE incident handled for MRW,CLOSED,client435@example.com,3
TRF-000436,2024-03-11,US,B2C,TRACK00000436,UPS,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for UPS,CLOSED,client436@example.com,2
TRF-000437,2024-03-12,US,B2B,TRACK00000437,FEDEX,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for FEDEX,CLOSED,client437@example.com,4
TRF-000438,2024-03-13,ES,B2B,TRACK00000438,LOCAL_ES,DAMAGE,Closed DAMAGE incident handled for LOCAL_ES,CLOSED,client438@example.com,3
TRF-000439,2024-03-14,ES,B2C,TRACK00000439,SEUR,DAMAGE,Closed DAMAGE incident handled for SEUR,CLOSED,client439@example.com,3
TRF-000440,2024-03-15,ES,B2C,TRACK00000440,MRW,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for MRW,CLOSED,client440@example.com,2
TRF-000441,2024-03-16,US,B2C,TRACK00000441,FEDEX,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for FEDEX,CLOSED,client441@example.com,2
TRF-000442,2024-03-17,ES,B2B,TRACK00000442,LOCAL_ES,DAMAGE,Closed DAMAGE incident handled for LOCAL_ES,CLOSED,client442@example.com,2
TRF-000443,2024-03-18,ES,B2B,TRACK00000443,LOCAL_ES,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for LOCAL_ES,CLOSED,client443@example.com,2
TRF-000444,2024-03-19,US,B2B,TRACK00000444,DHL_US,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for DHL_US,CLOSED,client444@example.com,3
TRF-000445,2024-03-20,ES,B2C,TRACK00000445,LOCAL_ES,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for LOCAL_ES,CLOSED,client445@example.com,4
TRF-000446,2024-03-21,ES,B2B,TRACK00000446,SEUR,LOST_PARCEL,Closed LOST_PARCEL incident handled for SEUR,CLOSED,client446@example.com,2
TRF-000447,2024-03-22,ES,B2C,TRACK00000447,LOCAL_ES,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for LOCAL_ES,CLOSED,client447@example.com,3
TRF-000448,2024-03-23,ES,B2C,TRACK00000448,SEUR,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for SEUR,CLOSED,client448@example.com,4
TRF-000449,2024-03-24,ES,B2B,TRACK00000449,DHL_ES,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for DHL_ES,CLOSED,client449@example.com,4
TRF-000450,2024-03-25,ES,B2C,TRACK00000450,MRW,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for MRW,CLOSED,client450@example.com,4
TRF-000451,2024-03-26,ES,B2B,TRACK00000451,DHL_ES,LOST_PARCEL,Closed LOST_PARCEL incident handled for DHL_ES,CLOSED,client451@example.com,3
TRF-000452,2024-03-27,ES,B2B,TRACK00000452,DHL_ES,DAMAGE,Closed DAMAGE incident handled for DHL_ES,CLOSED,client452@example.com,3
TRF-000453,2024-03-28,ES,B2B,TRACK00000453,MRW,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for MRW,CLOSED,client453@example.com,3
TRF-000454,2024-03-29,ES,B2B,TRACK00000454,LOCAL_ES,LOST_PARCEL,Closed LOST_PARCEL incident handled for LOCAL_ES,CLOSED,client454@example.com,2
TRF-000455,2024-03-30,US,B2B,TRACK00000455,DHL_US,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for DHL_US,CLOSED,client455@example.com,4
TRF-000456,2024-03-31,ES,B2C,TRACK00000456,LOCAL_ES,DAMAGE,Closed DAMAGE incident handled for LOCAL_ES,CLOSED,client456@example.com,2
TRF-000457,2024-04-01,US,B2B,TRACK00000457,FEDEX,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for FEDEX,CLOSED,client457@example.com,3
TRF-000458,2024-04-02,US,B2C,TRACK00000458,DHL_US,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for DHL_US,CLOSED,client458@example.com,3
TRF-000459,2024-04-03,US,B2B,TRACK00000459,DHL_US,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for DHL_US,CLOSED,client459@example.com,3
TRF-000460,2024-04-04,US,B2C,TRACK00000460,UPS,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for UPS,CLOSED,client460@example.com,3
TRF-000461,2024-04-05,ES,B2B,TRACK00000461,MRW,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for MRW,CLOSED,client461@example.com,5
TRF-000462,2024-04-06,ES,B2C,TRACK00000462,MRW,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for MRW,CLOSED,client462@example.com,4
TRF-000463,2024-04-07,ES,B2B,TRACK00000463,DHL_ES,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for DHL_ES,CLOSED,client463@example.com,4
TRF-000464,2024-04-08,ES,B2C,TRACK00000464,MRW,LOST_PARCEL,Closed LOST_PARCEL incident handled for MRW,CLOSED,client464@example.com,3
TRF-000465,2024-04-09,ES,B2B,TRACK00000465,MRW,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for MRW,CLOSED,client465@example.com,3
TRF-000466,2024-04-10,US,B2C,TRACK00000466,UPS,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for UPS,CLOSED,client466@example.com,4
TRF-000467,2024-04-11,ES,B2C,TRACK00000467,LOCAL_ES,LOST_PARCEL,Closed LOST_PARCEL incident handled for LOCAL_ES,CLOSED,client467@example.com,2
TRF-000468,2024-04-12,US,B2B,TRACK00000468,DHL_US,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for DHL_US,CLOSED,client468@example.com,4
TRF-000469,2024-04-13,US,B2C,TRACK00000469,FEDEX,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for FEDEX,CLOSED,client469@example.com,3
TRF-000470,2024-04-14,US,B2C,TRACK00000470,DHL_US,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for DHL_US,CLOSED,client470@example.com,1
TRF-000471,2024-04-15,US,B2B,TRACK00000471,FEDEX,DAMAGE,Closed DAMAGE incident handled for FEDEX,CLOSED,client471@example.com,2
TRF-000472,2024-04-16,US,B2B,TRACK00000472,FEDEX,LOST_PARCEL,Closed LOST_PARCEL incident handled for FEDEX,CLOSED,client472@example.com,2
TRF-000473,2024-04-17,ES,B2B,TRACK00000473,LOCAL_ES,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for LOCAL_ES,CLOSED,client473@example.com,3
TRF-000474,2024-04-18,ES,B2B,TRACK00000474,DHL_ES,LOST_PARCEL,Closed LOST_PARCEL incident handled for DHL_ES,CLOSED,client474@example.com,2
TRF-000475,2024-04-19,ES,B2C,TRACK00000475,MRW,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for MRW,CLOSED,client475@example.com,4
TRF-000476,2024-04-20,US,B2C,TRACK00000476,FEDEX,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for FEDEX,CLOSED,client476@example.com,3
TRF-000477,2024-04-21,US,B2B,TRACK00000477,UPS,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for UPS,CLOSED,client477@example.com,3
TRF-000478,2024-04-22,ES,B2B,TRACK00000478,MRW,LOST_PARCEL,Closed LOST_PARCEL incident handled for MRW,CLOSED,client478@example.com,3
TRF-000479,2024-04-23,US,B2C,TRACK00000479,DHL_US,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for DHL_US,CLOSED,client479@example.com,3
TRF-000480,2024-04-24,ES,B2C,TRACK00000480,MRW,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for MRW,CLOSED,client480@example.com,4
TRF-000481,2024-04-25,ES,B2C,TRACK00000481,LOCAL_ES,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for LOCAL_ES,CLOSED,client481@example.com,4
TRF-000482,2024-04-26,US,B2B,TRACK00000482,UPS,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for UPS,CLOSED,client482@example.com,4
TRF-000483,2024-04-27,ES,B2B,TRACK00000483,LOCAL_ES,DAMAGE,Closed DAMAGE incident handled for LOCAL_ES,CLOSED,client483@example.com,2
TRF-000484,2024-04-28,US,B2B,TRACK00000484,FEDEX,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for FEDEX,CLOSED,client484@example.com,4
TRF-000485,2024-04-29,US,B2C,TRACK00000485,FEDEX,LOST_PARCEL,Closed LOST_PARCEL incident handled for FEDEX,CLOSED,client485@example.com,3
TRF-000486,2024-04-30,ES,B2C,TRACK00000486,MRW,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for MRW,CLOSED,client486@example.com,4
TRF-000487,2024-05-01,ES,B2B,TRACK00000487,LOCAL_ES,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for LOCAL_ES,CLOSED,client487@example.com,3
TRF-000488,2024-05-02,ES,B2C,TRACK00000488,SEUR,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for SEUR,CLOSED,client488@example.com,3
TRF-000489,2024-05-03,ES,B2C,TRACK00000489,SEUR,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for SEUR,CLOSED,client489@example.com,3
TRF-000490,2024-05-04,ES,B2B,TRACK00000490,SEUR,DAMAGE,Closed DAMAGE incident handled for SEUR,CLOSED,client490@example.com,3
TRF-000491,2024-05-05,ES,B2B,TRACK00000491,DHL_ES,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for DHL_ES,CLOSED,client491@example.com,3
TRF-000492,2024-05-06,ES,B2C,TRACK00000492,MRW,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for MRW,CLOSED,client492@example.com,4
TRF-000493,2024-05-07,US,B2B,TRACK00000493,DHL_US,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for DHL_US,CLOSED,client493@example.com,3
TRF-000494,2024-05-08,ES,B2C,TRACK00000494,LOCAL_ES,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for LOCAL_ES,CLOSED,client494@example.com,3
TRF-000495,2024-05-09,ES,B2C,TRACK00000495,SEUR,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for SEUR,CLOSED,client495@example.com,4
TRF-000496,2024-05-10,ES,B2B,TRACK00000496,DHL_ES,DELAYED_DELIVERY,Closed DELAYED_DELIVERY incident handled for DHL_ES,CLOSED,client496@example.com,4
TRF-000497,2024-05-11,ES,B2C,TRACK00000497,DHL_ES,DAMAGE,Closed DAMAGE incident handled for DHL_ES,CLOSED,client497@example.com,2
TRF-000498,2024-05-12,ES,B2C,TRACK00000498,SEUR,RETURN_REQUEST,Closed RETURN_REQUEST incident handled for SEUR,CLOSED,client498@example.com,4
TRF-000499,2024-05-13,US,B2B,TRACK00000499,DHL_US,WRONG_ADDRESS,Closed WRONG_ADDRESS incident handled for DHL_US,CLOSED,client499@example.com,2
